basements,category_code,central_air,depth,exempt_building,exempt_land,exterior_condition,fireplaces,frontage,garage_spaces,general_construction,homestead_exemption,interior_condition,market_value,number_of_bathrooms,number_of_bedrooms,number_stories,off_street_open,parcel_shape,street_code,taxable_land,total_area,total_livable_area,type_heater,view_type,year_built,zip_code
11,0,0,44.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,162900.0,1.0,3.0,1.0,1004.0,4,1360,32580.0,622.0,850.0,6,6,1920.0,19122.0
7,0,0,75.0,0.0,0.0,5,0,16.0,1.0,7,80000,4,115000.0,1.0,3.0,2.0,542.0,4,2977,23000.0,1200.0,1024.0,6,6,1965.0,19136.0
2,0,0,70.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,255900.0,1.0,2.0,2.0,1534.0,4,1908,51180.0,1120.0,1024.0,1,6,1915.0,19148.0
3,0,0,100.0,80000.0,0.0,5,0,17.0,0.0,7,80000,4,134600.0,0.0,4.0,2.0,1279.0,4,841,26920.0,1725.0,1260.0,1,6,1910.0,19144.0
2,0,0,83.0,0.0,0.0,4,0,16.0,0.0,7,0,4,108100.0,1.0,3.0,2.0,264.0,4,2843,21620.0,1320.0,1024.0,1,6,1935.0,19135.0
2,0,0,60.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,272400.0,1.0,3.0,2.0,87.0,4,1922,54480.0,900.0,1578.0,0,6,1915.0,19148.0
7,0,0,115.0,80000.0,0.0,4,0,24.0,0.0,7,80000,4,176500.0,1.0,3.0,2.0,1335.0,4,2370,35300.0,2712.0,1410.0,1,6,1915.0,19138.0
5,0,0,82.0,0.0,0.0,4,0,16.0,1.0,7,0,4,78700.0,1.0,3.0,2.0,1972.0,4,3183,15700.0,1312.0,1312.0,6,6,1925.0,19143.0
3,0,1,125.0,0.0,0.0,4,0,40.0,1.0,7,0,3,424200.0,2.0,3.0,2.0,1606.0,1,1261,84840.0,5560.0,1568.0,0,6,1995.0,19129.0
3,0,0,80.0,0.0,0.0,4,0,15.0,0.0,7,0,4,73600.0,1.0,3.0,2.0,1095.0,4,2071,14720.0,1200.0,1140.0,6,6,1925.0,19140.0
11,0,0,66.0,46100.0,11500.0,4,0,15.0,0.0,7,0,4,57600.0,1.0,4.0,2.0,731.0,4,2683,0.0,990.0,960.0,6,6,1920.0,19139.0
11,0,0,92.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,124400.0,1.0,4.0,2.0,1794.0,4,3097,24880.0,1452.0,1624.0,6,6,1935.0,19120.0
2,0,0,56.0,0.0,0.0,4,0,13.0,0.0,12,80000,4,276600.0,1.0,3.0,3.0,797.0,4,1739,55320.0,718.0,1227.0,5,6,1920.0,19147.0
4,0,0,103.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,225400.0,1.0,3.0,2.0,2790.0,4,2827,45080.0,1635.0,1376.0,1,0,1940.0,19149.0
4,0,1,105.0,0.0,0.0,4,0,27.0,1.0,7,80000,4,255600.0,2.0,3.0,2.0,2258.0,4,1232,51120.0,2783.0,1536.0,6,6,1956.0,19152.0
3,0,0,51.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,322800.0,1.0,3.0,2.0,1445.0,4,381,64560.0,707.0,1132.0,6,6,1920.0,19130.0
11,0,0,66.0,114960.0,28740.0,4,0,75.0,0.0,7,0,4,143700.0,1.0,4.0,2.0,550.0,4,2065,0.0,4953.0,3024.0,6,6,1925.0,19139.0
0,0,1,82.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,191000.0,1.0,3.0,2.0,4154.0,4,1865,38200.0,1325.0,1100.0,0,6,1950.0,19145.0
7,0,0,75.0,80000.0,0.0,4,0,31.0,0.0,7,80000,4,177300.0,1.0,3.0,2.0,2422.0,0,2806,35460.0,2073.0,1360.0,1,6,1929.0,19138.0
11,0,0,65.0,0.0,0.0,3,0,14.0,0.0,7,0,4,78700.0,1.0,3.0,2.0,536.0,4,2090,15740.0,927.0,1272.0,6,6,1935.0,19124.0
3,0,0,49.0,51040.0,12760.0,4,0,15.0,0.0,7,63800,4,63800.0,1.0,3.0,2.0,1866.0,4,2663,0.0,735.0,956.0,6,6,1943.0,19129.0
3,0,1,48.0,0.0,0.0,4,0,15.0,0.0,7,0,4,202400.0,1.0,3.0,2.0,1152.0,4,1097,40480.0,700.0,728.0,6,6,1920.0,19147.0
11,0,0,62.0,58400.0,14500.0,4,0,15.0,0.0,7,72900,4,72900.0,1.0,3.0,1.0,860.0,4,367,0.0,930.0,1122.0,6,6,1925.0,19143.0
11,0,0,107.0,75120.0,4880.0,5,0,20.0,0.0,7,80000,4,93900.0,0.0,0.0,1.0,1020.0,4,2170,13900.0,2140.0,1155.0,6,6,1940.0,19124.0
5,0,0,87.0,0.0,0.0,4,0,16.0,1.0,7,0,4,167000.0,1.0,0.0,2.0,1309.0,4,2548,33400.0,1384.0,1120.0,6,6,1949.0,19151.0
7,0,0,88.0,80000.0,0.0,4,0,15.0,1.0,7,80000,4,167500.0,1.0,3.0,2.0,1939.0,0,1678,33500.0,1313.0,1440.0,6,6,1925.0,19149.0
5,0,0,125.0,80000.0,0.0,4,0,30.0,1.0,7,80000,4,262200.0,0.0,0.0,3.0,3407.0,4,3040,52400.0,3750.0,2760.0,6,6,1925.0,19131.0
3,0,0,48.0,185500.0,0.0,4,0,14.0,0.0,7,0,4,316000.0,1.0,3.0,2.0,751.0,4,2733,63200.0,672.0,1204.0,6,6,1920.0,19148.0
2,0,0,76.0,75600.0,4400.0,4,0,15.0,0.0,7,80000,4,94500.0,1.0,2.0,2.0,1646.0,4,1373,14500.0,1140.0,950.0,5,5,1940.0,19120.0
3,0,0,66.0,80000.0,0.0,4,0,17.0,1.0,7,80000,4,294800.0,0.0,0.0,3.0,1629.0,4,3114,58960.0,1122.0,2516.0,6,6,1920.0,19145.0
3,0,1,41.0,80000.0,0.0,4,0,29.0,0.0,7,80000,4,183600.0,1.0,3.0,2.0,4134.0,4,805,36720.0,1192.0,1120.0,0,6,1950.0,19145.0
6,0,0,128.0,80000.0,0.0,4,1,26.0,1.0,7,80000,4,203300.0,1.0,3.0,2.0,2821.0,4,223,40660.0,3316.0,1492.0,0,6,1950.0,19150.0
11,0,0,50.0,0.0,0.0,4,0,14.0,0.0,7,0,3,93000.0,1.0,3.0,2.0,177.0,4,146,18600.0,704.0,920.0,6,6,1900.0,19144.0
11,0,0,200.0,0.0,0.0,5,0,33.0,1.0,9,0,4,150900.0,0.0,0.0,1.0,1242.0,4,916,30180.0,6600.0,560.0,1,6,1945.0,19135.0
5,0,0,121.0,0.0,0.0,4,0,16.0,1.0,7,0,4,86200.0,1.0,3.0,2.0,3372.0,4,2323,17200.0,1941.0,1046.0,6,6,1925.0,19142.0
5,0,0,64.0,0.0,0.0,5,0,16.0,1.0,7,0,5,59600.0,1.0,3.0,1.0,1612.0,4,1035,11920.0,1021.0,1053.0,6,6,1950.0,19120.0
11,0,0,78.0,0.0,0.0,4,0,14.0,0.0,7,0,4,101600.0,0.0,0.0,1.0,932.0,4,591,20320.0,1085.0,1459.0,6,6,1925.0,19144.0
11,0,0,100.0,0.0,0.0,4,0,18.0,0.0,7,0,4,113700.0,1.0,3.0,2.0,1277.0,4,3172,22740.0,1800.0,1260.0,6,6,1970.0,19139.0
11,0,1,75.0,80000.0,0.0,3,0,16.0,1.0,7,80000,3,816900.0,0.0,0.0,3.0,293.0,4,2586,163300.0,1200.0,1995.0,6,6,1979.0,19146.0
3,1,0,108.0,0.0,0.0,4,0,20.0,0.0,7,0,4,182800.0,0.0,0.0,2.0,1727.0,4,953,36560.0,2165.0,1440.0,6,6,1935.0,19120.0
6,0,1,32.0,238339.0,0.0,3,0,13.0,0.0,12,0,2,363700.0,1.0,2.0,2.0,1000.0,4,317,72740.0,416.0,670.0,0,6,1920.0,19146.0
3,0,0,79.0,0.0,0.0,4,0,16.0,0.0,7,0,4,233000.0,1.0,3.0,2.0,665.0,0,892,46600.0,1264.0,1448.0,6,6,1923.0,19146.0
7,0,0,125.0,0.0,0.0,4,0,26.0,1.0,7,0,4,237300.0,0.0,0.0,2.0,4672.0,4,1344,47460.0,3250.0,1224.0,6,6,1960.0,19114.0
11,0,0,80.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,119600.0,1.0,3.0,1.0,2876.0,4,2907,23900.0,1280.0,1496.0,6,6,1925.0,19143.0
7,0,0,71.0,0.0,0.0,4,0,16.0,1.0,7,0,4,125900.0,1.0,3.0,2.0,1085.0,4,84,25180.0,1136.0,1062.0,1,6,1950.0,19120.0
11,0,0,90.0,0.0,0.0,4,0,16.0,0.0,7,0,5,158700.0,0.0,0.0,3.0,733.0,4,3179,31740.0,1473.0,1980.0,6,6,1925.0,19139.0
5,0,0,93.0,80000.0,0.0,4,0,28.0,2.0,7,80000,4,385700.0,1.0,4.0,2.0,5642.0,4,58,77140.0,2593.0,1704.0,6,6,1928.0,19119.0
3,0,0,100.0,80000.0,0.0,4,0,27.0,2.0,7,80000,4,230100.0,0.0,0.0,3.0,1921.0,4,1258,46020.0,2700.0,1730.0,6,6,1940.0,19124.0
0,0,1,50.0,184260.0,0.0,2,0,14.0,0.0,7,0,2,307100.0,2.0,2.0,2.0,655.0,4,2211,61420.0,693.0,882.0,0,6,1920.0,19148.0
11,0,0,50.0,80000.0,0.0,3,0,15.0,0.0,7,80000,4,118700.0,1.0,3.0,2.0,1590.0,4,1224,23740.0,726.0,1006.0,6,6,1925.0,19133.0
11,0,1,0.0,80000.0,0.0,4,0,0.0,1.0,13,80000,3,431000.0,1.0,2.0,1.0,1103.0,4,3091,68900.0,0.0,1924.0,0,6,1900.0,19123.0
1,0,0,95.0,80000.0,0.0,4,0,18.0,0.0,7,80000,4,227300.0,2.0,3.0,2.0,9379.0,4,287,45460.0,1713.0,1224.0,6,6,1955.0,19154.0
11,0,0,66.0,0.0,0.0,5,0,16.0,0.0,7,0,4,56900.0,1.0,3.0,2.0,1447.0,4,3137,11380.0,1015.0,1276.0,6,6,1915.0,19132.0
11,0,0,120.0,0.0,0.0,4,0,20.0,0.0,7,0,4,139300.0,1.0,4.0,2.0,917.0,4,522,27860.0,2400.0,1540.0,6,6,1925.0,19139.0
3,1,0,117.0,0.0,0.0,4,0,16.0,0.0,7,0,4,222400.0,0.0,0.0,2.0,2653.0,4,2051,44400.0,1876.0,1520.0,6,0,1980.0,19149.0
3,0,0,43.0,0.0,0.0,4,0,14.0,0.0,7,0,4,130800.0,1.0,3.0,2.0,1079.0,4,842,26160.0,605.0,910.0,1,6,1900.0,19144.0
2,0,0,52.0,0.0,0.0,4,0,16.0,0.0,7,0,4,105700.0,1.0,3.0,2.0,2047.0,4,630,21140.0,832.0,1024.0,0,6,1920.0,19146.0
5,0,0,88.0,0.0,0.0,4,0,18.0,1.0,7,0,4,206400.0,1.0,4.0,2.0,542.0,4,1199,41280.0,1532.0,1550.0,6,6,1950.0,19136.0
7,0,0,27.0,0.0,0.0,5,0,28.0,1.0,7,0,5,382600.0,1.0,4.0,1.0,222.0,4,2919,76520.0,756.0,1106.0,1,6,1920.0,19107.0
11,0,0,80.0,0.0,0.0,4,0,14.0,0.0,7,0,4,105200.0,0.0,0.0,3.0,774.0,4,1339,21040.0,1143.0,1696.0,6,7,1925.0,19104.0
7,0,0,84.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,142100.0,1.0,3.0,2.0,3928.0,4,2901,28420.0,1346.0,1184.0,6,6,1935.0,19141.0
11,0,1,0.0,0.0,0.0,3,0,0.0,1.0,7,0,3,540000.0,0.0,2.0,1.0,2709.0,4,533,54000.0,0.0,1502.0,6,6,1995.0,19147.0
4,0,0,112.0,0.0,0.0,4,0,18.0,1.0,7,0,4,183500.0,2.0,3.0,2.0,3436.0,4,2428,36700.0,1990.0,1172.0,0,6,1950.0,19150.0
3,0,0,99.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,340400.0,0.0,0.0,3.0,1314.0,4,2027,68080.0,1521.0,1690.0,6,6,1915.0,19125.0
7,0,0,78.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,139700.0,1.0,3.0,2.0,3135.0,4,2783,27940.0,1252.0,960.0,6,6,1950.0,19136.0
11,0,0,69.0,0.0,0.0,4,0,16.0,0.0,7,0,4,111000.0,1.0,3.0,2.0,2188.0,4,2303,22200.0,1115.0,800.0,5,6,1930.0,19120.0
7,0,0,102.0,80000.0,0.0,4,0,18.0,1.0,7,80000,4,169100.0,1.0,0.0,2.0,1781.0,4,3243,33800.0,1854.0,1332.0,6,2,1949.0,19151.0
5,0,1,165.0,80000.0,0.0,4,0,31.0,1.0,7,80000,4,255400.0,0.0,0.0,1.0,2212.0,4,2349,51080.0,5115.0,1205.0,6,6,1962.0,19128.0
11,0,0,41.0,40880.0,10220.0,4,0,15.0,0.0,7,51100,4,51100.0,1.0,2.0,2.0,382.0,4,1157,0.0,615.0,750.0,6,6,1935.0,19134.0
11,0,0,98.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,151500.0,1.0,3.0,2.0,1902.0,4,3071,30300.0,1564.0,1446.0,6,6,1925.0,19151.0
4,0,1,79.0,80000.0,0.0,4,0,32.0,1.0,8,80000,4,141900.0,1.0,3.0,2.0,1334.0,4,1404,28300.0,2540.0,1120.0,6,6,1945.0,19124.0
11,0,0,48.0,40080.0,10020.0,3,0,14.0,0.0,7,50100,4,50100.0,1.0,3.0,2.0,1208.0,4,196,0.0,653.0,870.0,6,6,1915.0,19132.0
3,0,0,52.0,0.0,0.0,4,0,13.0,0.0,15,0,4,272800.0,1.0,3.0,3.0,1247.0,4,261,54560.0,676.0,1053.0,1,6,1920.0,19125.0
7,0,1,89.0,80000.0,0.0,3,0,16.0,0.0,7,0,4,317900.0,1.0,3.0,2.0,4218.0,4,1020,63580.0,1424.0,1152.0,6,6,1960.0,19145.0
3,0,0,66.0,0.0,0.0,4,0,16.0,0.0,7,0,4,219600.0,0.0,0.0,2.0,1549.0,4,3124,43920.0,1056.0,1376.0,6,6,1920.0,19145.0
3,0,0,47.0,0.0,0.0,4,0,14.0,0.0,7,0,4,53700.0,1.0,3.0,2.0,1744.0,4,2359,10740.0,666.0,908.0,6,6,1940.0,19132.0
10,0,1,89.0,80000.0,0.0,4,0,20.0,1.0,7,80000,3,752700.0,0.0,3.0,2.0,1838.0,0,2704,150500.0,1733.0,2873.0,0,6,2008.0,19147.0
4,0,0,90.0,0.0,0.0,4,0,25.0,0.0,7,0,4,222000.0,1.0,3.0,2.0,1916.0,4,251,44400.0,2216.0,1216.0,1,6,1960.0,19152.0
2,0,0,39.0,80000.0,0.0,3,0,30.0,0.0,7,80000,4,247200.0,1.0,2.0,2.0,626.0,4,2982,49440.0,1170.0,850.0,5,6,1925.0,19125.0
11,0,0,50.0,0.0,0.0,4,0,14.0,0.0,7,0,4,151300.0,1.0,3.0,2.0,1624.0,4,2073,30260.0,701.0,1090.0,6,6,1925.0,19145.0
11,0,0,43.0,0.0,0.0,4,0,16.0,0.0,7,0,4,57300.0,1.0,3.0,2.0,376.0,4,1312,11460.0,669.0,934.0,6,0,1930.0,19140.0
11,0,0,66.0,44320.0,11080.0,4,0,15.0,0.0,7,0,4,55400.0,1.0,3.0,1.0,1019.0,4,3135,0.0,960.0,1215.0,6,6,1915.0,19132.0
5,0,0,91.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,133500.0,1.0,3.0,2.0,3506.0,4,1780,26700.0,1491.0,1110.0,6,6,1940.0,19120.0
11,0,0,66.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,144600.0,1.0,3.0,2.0,1023.0,4,3137,28920.0,1026.0,1240.0,6,6,1925.0,19121.0
3,0,0,50.0,0.0,0.0,4,0,15.0,0.0,7,0,4,179000.0,1.0,3.0,2.0,880.0,4,1653,35800.0,726.0,928.0,6,6,1920.0,19134.0
3,0,0,100.0,0.0,0.0,4,0,14.0,0.0,7,0,4,115100.0,1.0,3.0,2.0,929.0,4,2726,23020.0,1358.0,1214.0,1,6,1910.0,19137.0
3,1,0,46.0,0.0,0.0,4,0,30.0,0.0,7,0,4,128400.0,0.0,0.0,3.0,797.0,4,1096,25680.0,1372.0,4751.0,6,6,1915.0,19140.0
7,0,1,69.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,144600.0,1.0,2.0,1.0,3968.0,4,250,28920.0,1389.0,720.0,6,6,1989.0,19124.0
5,0,0,84.0,0.0,0.0,4,0,15.0,1.0,7,0,4,91400.0,1.0,3.0,2.0,3410.0,4,519,18200.0,1260.0,1110.0,1,6,1925.0,19142.0
3,0,1,211.0,80000.0,0.0,4,1,55.0,2.0,9,80000,3,821200.0,4.0,5.0,2.0,2628.0,0,1632,164240.0,10596.0,3366.0,0,6,2007.0,19119.0
11,0,0,113.0,0.0,0.0,4,0,30.0,0.0,7,0,4,97100.0,0.0,0.0,1.0,2237.0,4,1181,19400.0,3375.0,1710.0,6,6,1920.0,19142.0
10,1,1,110.0,0.0,0.0,4,0,20.0,0.0,7,0,4,236400.0,0.0,0.0,2.0,6123.0,4,2023,47280.0,2197.0,1847.0,0,6,1979.0,19114.0
11,0,0,45.0,67280.0,12720.0,5,0,13.0,0.0,7,80000,4,84100.0,1.0,3.0,2.0,569.0,4,652,4100.0,587.0,1120.0,6,6,1930.0,19140.0
3,0,0,61.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,232500.0,1.0,3.0,2.0,2228.0,4,3112,46500.0,915.0,1344.0,6,6,1920.0,19145.0
2,0,0,55.0,0.0,0.0,5,0,15.0,0.0,7,0,5,138700.0,1.0,3.0,2.0,377.0,4,1388,27740.0,820.0,1260.0,1,6,1920.0,19134.0
11,1,0,110.0,80000.0,0.0,4,0,39.0,0.0,7,80000,4,259300.0,0.0,0.0,3.0,1580.0,4,53,51860.0,4290.0,2808.0,6,6,1940.0,19134.0
11,0,0,82.0,0.0,0.0,4,0,18.0,0.0,7,0,5,61100.0,1.0,3.0,2.0,281.0,0,2171,12220.0,1494.0,1180.0,6,6,1925.0,19144.0
11,1,1,108.0,20477.28,0.0,4,0,24.0,0.0,8,20477,4,230600.0,2.0,4.0,2.0,264.0,4,2349,46100.0,2592.0,1440.0,0,6,1985.0,19128.0
11,0,0,52.0,0.0,0.0,4,0,15.0,0.0,7,75700,4,75700.0,1.0,3.0,2.0,1250.0,4,2028,15100.0,780.0,1104.0,6,6,1915.0,19121.0
0,0,1,50.0,0.0,0.0,5,0,15.0,0.0,7,0,2,133600.0,1.0,2.0,2.0,1010.0,4,473,26720.0,750.0,1050.0,0,6,1920.0,19143.0
4,0,1,87.0,0.0,0.0,4,0,16.0,1.0,7,0,3,192600.0,2.0,3.0,2.0,391.0,4,340,38500.0,1375.0,1120.0,0,6,1949.0,19151.0
5,0,0,61.0,80000.0,0.0,4,0,18.0,1.0,7,80000,3,124800.0,1.0,3.0,2.0,1778.0,4,226,24960.0,1089.0,1080.0,6,6,1925.0,19143.0
11,0,0,49.0,178800.0,0.0,4,0,16.0,0.0,7,0,4,265800.0,1.0,3.0,2.0,730.0,4,977,53160.0,784.0,864.0,6,6,1925.0,19147.0
2,0,1,51.0,80000.0,0.0,4,0,40.0,0.0,8,80000,4,249500.0,1.0,3.0,2.0,1369.0,4,1361,49900.0,2016.0,1120.0,0,6,1982.0,19148.0
11,0,0,75.0,0.0,0.0,5,0,20.0,0.0,7,0,4,81600.0,0.0,0.0,1.0,1477.0,4,949,16320.0,1490.0,1196.0,6,6,1930.0,19124.0
0,0,1,60.0,545760.0,0.0,1,0,16.0,0.0,8,0,1,682200.0,4.0,4.0,3.0,405.0,4,1922,136440.0,960.0,2688.0,0,6,2017.0,19148.0
11,0,0,80.0,62500.0,15600.0,4,0,15.0,0.0,7,78100,4,78100.0,1.0,3.0,1.0,2859.0,4,1368,0.0,1200.0,1116.0,6,6,1920.0,19131.0
3,0,0,61.0,0.0,0.0,4,0,15.0,0.0,7,0,4,93700.0,1.0,3.0,2.0,269.0,4,2319,18740.0,919.0,1350.0,6,6,1940.0,19140.0
5,0,0,100.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,166200.0,1.0,0.0,2.0,2781.0,4,970,33240.0,1595.0,1120.0,6,6,1949.0,19151.0
5,0,0,90.0,0.0,0.0,4,0,15.0,1.0,7,0,4,100800.0,1.0,3.0,2.0,2684.0,4,3211,20100.0,1383.0,1176.0,6,6,1925.0,19142.0
3,1,0,82.0,80000.0,0.0,4,0,32.0,2.0,7,80000,4,195000.0,2.0,4.0,2.0,4659.0,4,2526,39000.0,2632.0,1814.0,0,6,1950.0,19150.0
11,0,1,40.0,80000.0,0.0,4,0,14.0,0.0,7,80000,3,482400.0,1.0,2.0,3.0,505.0,4,1001,96480.0,560.0,1019.0,6,6,1920.0,19147.0
11,0,0,48.0,0.0,0.0,4,0,14.0,0.0,7,0,4,47100.0,1.0,3.0,2.0,2460.0,4,1072,9420.0,672.0,1058.0,6,6,1920.0,19132.0
11,0,0,40.0,15750.0,5250.0,1,0,17.0,0.0,13,0,3,21000.0,0.0,0.0,1.0,1080.0,4,2901,0.0,708.0,1165.0,6,7,2009.0,19133.0
11,0,1,60.0,0.0,0.0,3,0,16.0,1.0,13,0,3,865600.0,3.0,4.0,2.0,95.0,4,186,173120.0,968.0,2569.0,0,6,2006.0,19146.0
0,0,1,115.0,0.0,0.0,4,0,41.0,0.0,8,0,4,245100.0,1.0,3.0,1.0,5476.0,4,2695,49020.0,4705.0,1008.0,0,6,1957.0,19115.0
3,0,0,89.0,0.0,0.0,5,0,15.0,0.0,7,0,4,88200.0,1.0,3.0,2.0,240.0,4,1748,17640.0,1305.0,1410.0,6,6,1925.0,19124.0
3,0,0,47.0,0.0,0.0,4,0,14.0,0.0,7,0,4,167900.0,1.0,3.0,2.0,1744.0,4,2559,33500.0,658.0,1024.0,6,6,1920.0,19145.0
3,0,0,54.0,0.0,0.0,7,0,14.0,0.0,7,80000,4,127200.0,1.0,3.0,2.0,1556.0,4,684,25440.0,765.0,1020.0,6,6,1920.0,19145.0
11,0,1,0.0,80000.0,0.0,3,0,0.0,0.0,7,80000,4,308000.0,0.0,0.0,1.0,201.0,4,2606,27600.0,0.0,897.0,6,6,1900.0,19107.0
7,0,0,100.0,0.0,0.0,4,0,16.0,1.0,7,0,4,177700.0,2.0,3.0,2.0,3014.0,4,3054,35540.0,1610.0,1152.0,0,6,1950.0,19150.0
3,1,0,67.0,0.0,0.0,4,0,15.0,0.0,7,0,4,265000.0,0.0,0.0,2.0,2179.0,4,3116,53000.0,998.0,1242.0,6,6,1920.0,19145.0
10,0,1,113.0,0.0,0.0,4,0,30.0,1.0,8,0,3,230600.0,2.0,3.0,1.0,3321.0,4,470,46120.0,3429.0,1380.0,6,2,2008.0,19124.0
3,0,0,87.0,80000.0,0.0,4,0,31.0,0.0,7,80000,4,149800.0,0.0,0.0,3.0,630.0,4,2847,29960.0,2714.0,2382.0,6,6,1940.0,19140.0
4,0,0,103.0,0.0,0.0,4,0,21.0,1.0,7,80000,4,161200.0,1.0,4.0,1.0,3802.0,4,583,32240.0,2209.0,1784.0,1,6,1920.0,19143.0
3,0,0,63.0,0.0,0.0,4,0,15.0,0.0,7,0,4,64600.0,1.0,3.0,2.0,1612.0,4,2770,12920.0,914.0,1102.0,6,6,1940.0,19140.0
11,1,0,95.0,0.0,0.0,4,0,30.0,0.0,7,0,4,172500.0,0.0,0.0,3.0,1598.0,4,3057,34500.0,2889.0,2006.0,6,6,1925.0,19124.0
11,0,0,58.0,0.0,0.0,4,0,21.0,0.0,9,0,4,79300.0,0.0,0.0,3.0,633.0,4,2258,15800.0,1203.0,1190.0,0,6,1935.0,19124.0
10,0,0,100.0,80000.0,0.0,4,0,60.0,0.0,9,80000,4,259500.0,0.0,0.0,2.0,2337.0,4,2790,51900.0,6000.0,1680.0,6,6,1950.0,19114.0
0,0,1,50.0,80000.0,0.0,4,0,14.0,0.0,7,80000,3,267900.0,1.0,2.0,2.0,718.0,4,1952,53580.0,700.0,728.0,0,6,1920.0,19121.0
2,0,1,45.0,80000.0,0.0,4,2,13.0,0.0,7,80000,4,485000.0,2.0,3.0,3.0,496.0,4,447,97000.0,585.0,1149.0,0,6,1800.0,19146.0
11,0,0,135.0,0.0,0.0,4,0,26.0,0.0,12,0,4,123600.0,0.0,0.0,2.0,890.0,4,2877,24720.0,3510.0,1440.0,6,6,1925.0,19144.0
11,0,0,70.0,0.0,0.0,4,0,18.0,0.0,7,0,4,85700.0,1.0,3.0,1.0,947.0,4,3201,17100.0,1269.0,1098.0,6,6,1920.0,19142.0
5,0,0,68.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,159600.0,1.0,0.0,2.0,1610.0,4,2139,31920.0,1108.0,1110.0,6,6,1950.0,19135.0
10,0,0,62.0,0.0,0.0,4,0,18.0,1.0,7,0,4,371600.0,1.0,4.0,2.0,347.0,4,601,74320.0,1110.0,1796.0,6,6,1925.0,19125.0
11,0,0,65.0,0.0,0.0,4,0,15.0,0.0,7,0,3,275000.0,1.0,3.0,2.0,1273.0,4,1015,55000.0,975.0,1498.0,6,6,1915.0,19121.0
3,0,0,60.0,90500.0,0.0,4,0,16.0,0.0,7,0,4,122300.0,1.0,3.0,2.0,616.0,4,2960,24460.0,940.0,1147.0,0,6,1925.0,19146.0
3,0,0,60.0,80000.0,0.0,4,0,12.0,0.0,7,80000,4,196900.0,1.0,3.0,2.0,342.0,4,1469,39380.0,720.0,1148.0,6,6,1875.0,19125.0
5,0,1,118.0,80000.0,0.0,4,0,24.0,1.0,7,80000,4,287100.0,1.0,3.0,2.0,2175.0,0,2522,57420.0,3400.0,1680.0,6,6,1965.0,19128.0
5,0,0,90.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,160500.0,1.0,3.0,2.0,3127.0,4,3241,32100.0,1798.0,1400.0,6,6,1965.0,19153.0
11,0,0,71.0,48400.0,12000.0,3,0,14.0,0.0,7,0,4,60400.0,1.0,4.0,2.0,1157.0,4,2896,0.0,994.0,1008.0,6,6,1920.0,19139.0
11,0,0,64.0,0.0,0.0,4,0,15.0,0.0,7,0,4,88400.0,1.0,3.0,1.0,2885.0,4,892,17600.0,953.0,1022.0,6,6,1920.0,19143.0
11,0,0,100.0,0.0,0.0,4,0,16.0,0.0,7,0,4,117300.0,1.0,3.0,2.0,1786.0,4,2467,23460.0,1600.0,1324.0,6,6,1925.0,19139.0
5,0,0,66.0,0.0,0.0,4,0,16.0,1.0,7,0,4,83100.0,1.0,3.0,1.0,2716.0,4,513,16600.0,1048.0,1050.0,6,6,1925.0,19142.0
7,0,0,121.0,0.0,0.0,4,0,16.0,1.0,7,80000,4,174000.0,1.0,3.0,2.0,2729.0,4,2889,34800.0,1942.0,1312.0,0,6,1950.0,19138.0
11,1,0,100.0,0.0,0.0,3,0,15.0,0.0,7,0,4,300000.0,0.0,0.0,3.0,750.0,4,3177,60000.0,1500.0,2400.0,6,6,1925.0,19139.0
10,0,0,120.0,80000.0,0.0,4,0,54.0,1.0,7,80000,4,247200.0,1.0,0.0,1.0,3298.0,4,3021,49440.0,6440.0,1032.0,6,6,1956.0,19128.0
2,0,0,52.0,80000.0,0.0,5,0,14.0,0.0,7,80000,4,178900.0,1.0,3.0,2.0,1058.0,4,3085,35780.0,736.0,1077.0,0,6,1925.0,19148.0
0,0,1,98.0,0.0,0.0,2,0,15.0,0.0,7,0,2,145600.0,1.0,3.0,2.0,2454.0,4,2237,29120.0,1470.0,1110.0,0,6,1920.0,19145.0
5,0,0,90.0,0.0,0.0,4,0,16.0,1.0,7,0,3,160100.0,1.0,3.0,2.0,2943.0,4,1124,32000.0,1454.0,1040.0,6,6,1950.0,19135.0
